target_gene	experiment_type	cell_line	gene_silencing_series	experiment_id	experiment_doi	sample_id	rin	read_depth	bio_rep	tech_rep	sex	age	life_stage	gene_quantification_id	file_format	output_type	genome_annotation	mapped_run_type	lab	assay	cellosaurus	biosample	document	biosample_alias	nucleic_acid_type	extraction_method	fragmentation_method	size_selection_method	strand_specificity	Splicing_regulation	Spliceosome	Exon_junction_complex	NMD
PUM2	case	K562	ENCSR064PGJ	ENCSR118XYK	10.17989/ENCSR118XYK	ENCFF898WHL	9.8	54289280	2	2_1	female	53	adult	ENCFF475JMM	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB161QBJ	/documents/ec44954f-2f8e-4a3a-82d3-86d641f8a347/	PUM2-BGKLV25-48	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUM2	control	K562	ENCSR064PGJ	ENCSR620PUP	10.17989/ENCSR620PUP	ENCFF977FSW	10	35617336	1	1_1	female	53	adult	ENCFF585BAL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUM2	control	K562	ENCSR064PGJ	ENCSR620PUP	10.17989/ENCSR620PUP	ENCFF402BSL	9.9	85668137	2	2_1	female	53	adult	ENCFF643OYR	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	case	HepG2	ENCSR726PDN	ENCSR296ERI	10.17989/ENCSR296ERI	ENCFF554RYZ	10	28072211	1	1_1	male	15	child	ENCFF320JLE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB173SSA	/documents/55c198bf-8c29-4ee2-ad1a-66c4c30571b0/	PUS1_BGHLV31-51	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	case	HepG2	ENCSR726PDN	ENCSR296ERI	10.17989/ENCSR296ERI	ENCFF062LYO	10	30404240	2	2_1	male	15	child	ENCFF406NWM	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB009YLS	/documents/05a4d015-c4aa-4479-b95e-16ec8abbce74/	PUS1_BGHLV31-52	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	control	HepG2	ENCSR726PDN	ENCSR538QOG	10.17989/ENCSR538QOG	ENCFF567UAR	10	25976765	1	1_1	male	15	child	ENCFF911CFX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	control	HepG2	ENCSR726PDN	ENCSR538QOG	10.17989/ENCSR538QOG	ENCFF958YDS	10	26364583	2	2_1	male	15	child	ENCFF824TWL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	case	K562	ENCSR272DTK	ENCSR618IQH	10.17989/ENCSR618IQH	ENCFF623QKM	9.5	36225934	1	1_1	female	53	adult	ENCFF598ODP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB753JHE	/documents/578892d0-948c-4732-8645-8eb1b7c8319e/	PUS1_BGKLV32-51	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	case	K562	ENCSR272DTK	ENCSR618IQH	10.17989/ENCSR618IQH	ENCFF941DFX	9.7	59112810	2	2_1	female	53	adult	ENCFF618OAY	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB463VYP	/documents/799351bd-5a09-4968-bc61-9e4e5b44dc1f/	PUS1_BGKLV32-52	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	control	K562	ENCSR272DTK	ENCSR143COQ	10.17989/ENCSR143COQ	ENCFF412QOH	10	38186715	2	2_1	female	53	adult	ENCFF414GEB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PUS1	control	K562	ENCSR272DTK	ENCSR143COQ	10.17989/ENCSR143COQ	ENCFF936BWK	10	60477759	1	1_1	female	53	adult	ENCFF157LEU	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
QKI	case	HepG2	ENCSR010BGO	ENCSR330YOU	10.17989/ENCSR330YOU	ENCFF440JJH	9.5	36041754	2	2_1	male	15	child	ENCFF695CMS	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB091TPK	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	QKI-BGHLV12-62	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	case	HepG2	ENCSR010BGO	ENCSR330YOU	10.17989/ENCSR330YOU	ENCFF439HQG	9.2	36798160	1	1_1	male	15	child	ENCFF836OVE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB211ZUJ	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	QKI-BGHLV12-61	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	control	HepG2	ENCSR010BGO	ENCSR603TCV	10.17989/ENCSR603TCV	ENCFF709LHN	9.5	40379990	1	1_1	male	15	child	ENCFF597DBP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	control	HepG2	ENCSR010BGO	ENCSR603TCV	10.17989/ENCSR603TCV	ENCFF613CGT	9.5	30802309	2	2_1	male	15	child	ENCFF381REI	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	case	K562	ENCSR436LAN	ENCSR256PLH	10.17989/ENCSR256PLH	ENCFF805XXK	9.3	24989780	1	1_1	female	53	adult	ENCFF421AOX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB781JZS	/documents/856aa165-fbfe-444c-88f6-dd08c3cbe7df/	QKI-LV08-39	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	case	K562	ENCSR436LAN	ENCSR256PLH	10.17989/ENCSR256PLH	ENCFF057BER	9.3	24243223	2	2_1	female	53	adult	ENCFF844MVA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB714ABY	/documents/dc41d304-6e9b-4cb7-bfb4-945ec0bb2885/	QKI-LV08-40	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	control	K562	ENCSR436LAN	ENCSR344XID	10.17989/ENCSR344XID	ENCFF870ZUC	9.2	23612508	1	1_1	female	53	adult	ENCFF471SFB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
QKI	control	K562	ENCSR436LAN	ENCSR344XID	10.17989/ENCSR344XID	ENCFF089NKI	9.2	27216994	2	2_1	female	53	adult	ENCFF305RZN	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	case	HepG2	ENCSR998CDN	ENCSR576GOW	10.17989/ENCSR576GOW	ENCFF237ENN	9.7	25691001	1	1_1	male	15	child	ENCFF670WFA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB053CNL	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	RAVER1_BGHLV14-33	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	case	HepG2	ENCSR998CDN	ENCSR576GOW	10.17989/ENCSR576GOW	ENCFF038PGB	9.6	21433362	2	2_1	male	15	child	ENCFF368IVK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB418FPY	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	RAVER1_BGHLV14-34	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	control	HepG2	ENCSR998CDN	ENCSR491FOC	10.17989/ENCSR491FOC	ENCFF055FJV	9.4	27706727	1	1_1	male	15	child	ENCFF803IXT	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	control	HepG2	ENCSR998CDN	ENCSR491FOC	10.17989/ENCSR491FOC	ENCFF566QZD	9.5	24857892	2	2_1	male	15	child	ENCFF412VND	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	case	K562	ENCSR369IHW	ENCSR904BCZ	10.17989/ENCSR904BCZ	ENCFF997WGH	9.3	23541184	1	1_1	female	53	adult	ENCFF137UQE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB503JCK	/documents/2dacdaf4-ff2a-4e39-8f18-acad85e6d758/	RAVER1-LV08-41	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	case	K562	ENCSR369IHW	ENCSR904BCZ	10.17989/ENCSR904BCZ	ENCFF906RHK	9.2	18846446	2	2_1	female	53	adult	ENCFF960EOH	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB496TCH	/documents/67087d75-ee7e-45c8-8dea-efd9ae251820/	RAVER1-LV08-42	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	control	K562	ENCSR369IHW	ENCSR344XID	10.17989/ENCSR344XID	ENCFF870ZUC	9.2	23612508	1	1_1	female	53	adult	ENCFF471SFB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RAVER1	control	K562	ENCSR369IHW	ENCSR344XID	10.17989/ENCSR344XID	ENCFF089NKI	9.2	27216994	2	2_1	female	53	adult	ENCFF305RZN	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	case	HepG2	ENCSR000OWF	ENCSR599PXD	10.17989/ENCSR599PXD	ENCFF239XXF	10	37039273	1	1_1	male	15	child	ENCFF773VSW	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB172REZ	/documents/4627fe18-07bb-4a71-8ac8-1d07341e7b71/	RBM15_BGHLV31-53B	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	case	HepG2	ENCSR000OWF	ENCSR599PXD	10.17989/ENCSR599PXD	ENCFF782YAV	10	68636277	2	2_1	male	15	child	ENCFF737QOH	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB536MRP	/documents/4845eb9a-d896-4d91-9889-5c42172059e4/	RBM15_BGHLV31-54B	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	control	HepG2	ENCSR000OWF	ENCSR585KOJ	10.17989/ENCSR585KOJ	ENCFF178VBQ	10	34574931	1	1_1	male	15	child	ENCFF809ZXU	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	control	HepG2	ENCSR000OWF	ENCSR585KOJ	10.17989/ENCSR585KOJ	ENCFF761MBM	10	36743978	2	2_1	male	15	child	ENCFF986UYH	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	case	K562	ENCSR676VUZ	ENCSR385UPQ	10.17989/ENCSR385UPQ	ENCFF368LRL	9.7	37279554	1	1_1	female	53	adult	ENCFF075YYF	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB813JOE	/documents/8daebd78-0e1f-43e2-a760-43fabc00c9f2/	RBM15_BGKLV32-53	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	case	K562	ENCSR676VUZ	ENCSR385UPQ	10.17989/ENCSR385UPQ	ENCFF117DRU	9.6	37811759	2	2_1	female	53	adult	ENCFF132WXE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB936SHB	/documents/f18c142c-ca3b-4d82-8ea6-9448d5b7e926/	RBM15_BGKLV32-54	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	control	K562	ENCSR676VUZ	ENCSR143COQ	10.17989/ENCSR143COQ	ENCFF412QOH	10	38186715	2	2_1	female	53	adult	ENCFF414GEB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM15	control	K562	ENCSR676VUZ	ENCSR143COQ	10.17989/ENCSR143COQ	ENCFF936BWK	10	60477759	1	1_1	female	53	adult	ENCFF157LEU	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
RBM22	case	HepG2	ENCSR972BSZ	ENCSR330KHN	10.17989/ENCSR330KHN	ENCFF034EKP	10	36520430	1	1_1	male	15	child	ENCFF427AZY	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB982BCI	/documents/627d1d98-24ab-4e03-956f-6eea4ef7284d/	RBM22_BGHLV37-49	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	case	HepG2	ENCSR972BSZ	ENCSR330KHN	10.17989/ENCSR330KHN	ENCFF768VAQ	9.6	26634611	2	2_1	male	15	child	ENCFF038EHT	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB502ADY	/documents/23677fe8-e7c7-4475-a5c6-87209fbd3a72/	RBM22_BGHLV37-50	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	control	HepG2	ENCSR972BSZ	ENCSR997HCQ	10.17989/ENCSR997HCQ	ENCFF996GEV	10	34814870	1	1_1	male	15	child	ENCFF376QRC	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	control	HepG2	ENCSR972BSZ	ENCSR997HCQ	10.17989/ENCSR997HCQ	ENCFF293GBJ	9.6	43724093	2	2_1	male	15	child	ENCFF878EDX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	case	K562	ENCSR071HSS	ENCSR947OIM	10.17989/ENCSR947OIM	ENCFF056IGA	9.2	28251062	2	2_1	female	53	adult	ENCFF102AJE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB573TLZ	/documents/e0d2f12e-b545-4496-bf68-17ff5561b1bd/	RBM22-LV11-42	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	case	K562	ENCSR071HSS	ENCSR947OIM	10.17989/ENCSR947OIM	ENCFF096HAE	9.2	27717044	1	1_1	female	53	adult	ENCFF466HKE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB358DIG	/documents/47578855-fab1-4c8d-9edf-9d52f6bc89b5/	RBM22-LV11-41	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	control	K562	ENCSR071HSS	ENCSR129RWD	10.17989/ENCSR129RWD	ENCFF487ZNA	9	28510158	1	1_1	female	53	adult	ENCFF587DSG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM22	control	K562	ENCSR071HSS	ENCSR129RWD	10.17989/ENCSR129RWD	ENCFF264WCX	9.2	29426768	2	2_1	female	53	adult	ENCFF774RTC	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM34	case	HepG2	ENCSR070SVE	ENCSR318HAT	10.17989/ENCSR318HAT	ENCFF495YUO	9.5	25061561	1	1_1	male	15	child	ENCFF582SZA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB159DRV	/documents/fdd10e77-da1c-4381-b34a-312c0fe503e0/	RBM34_BGHLV14-39	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	case	HepG2	ENCSR070SVE	ENCSR318HAT	10.17989/ENCSR318HAT	ENCFF801JHQ	9.5	23495359	2	2_1	male	15	child	ENCFF605IJN	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB913UJX	/documents/3e80d79f-12e2-4cc5-9fb9-85191c4a328d/	RBM34_BGHLV14-40	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	control	HepG2	ENCSR070SVE	ENCSR491FOC	10.17989/ENCSR491FOC	ENCFF055FJV	9.4	27706727	1	1_1	male	15	child	ENCFF803IXT	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	control	HepG2	ENCSR070SVE	ENCSR491FOC	10.17989/ENCSR491FOC	ENCFF566QZD	9.5	24857892	2	2_1	male	15	child	ENCFF412VND	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	case	K562	ENCSR930UCY	ENCSR560AYQ	10.17989/ENCSR560AYQ	ENCFF288FGU	9.4	27651667	1	1_1	female	53	adult	ENCFF225DPS	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB354FDS	/documents/5d515838-883e-469e-b47c-2cad1dcd3ffa/	RBM34-LV11-43	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	case	K562	ENCSR930UCY	ENCSR560AYQ	10.17989/ENCSR560AYQ	ENCFF002SRV	9.2	25728358	2	2_1	female	53	adult	ENCFF359MEB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB682GRV	/documents/828e59ff-127e-44e4-9014-ba60295abe14/	RBM34-LV11-44	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	control	K562	ENCSR930UCY	ENCSR129RWD	10.17989/ENCSR129RWD	ENCFF487ZNA	9	28510158	1	1_1	female	53	adult	ENCFF587DSG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM34	control	K562	ENCSR930UCY	ENCSR129RWD	10.17989/ENCSR129RWD	ENCFF264WCX	9.2	29426768	2	2_1	female	53	adult	ENCFF774RTC	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
RBM39	case	HepG2	ENCSR730AEK	ENCSR760EGM	10.17989/ENCSR760EGM	ENCFF594IBL	9.7	34474864	2	2_1	male	15	child	ENCFF351OBL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB998XFU	/documents/6268c37c-4524-4700-8c8c-05a7c2b6de97/	RBM39_BGHLV26_40	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
